"loan_id","loan_purpose","date","loan_granted","loan_repaid"
425401,"business","2012-03-13",1,1
784177,"investment","2012-11-01",1,0
187990,"home","2012-01-12",0,NA
542371,"business","2012-10-19",1,0
699791,"investment","2012-05-15",0,NA
932745,"home","2012-01-11",1,0
445470,"emergency_funds","2012-10-31",1,1
233086,"emergency_funds","2012-07-30",0,NA
812391,"business","2012-04-20",1,1
355897,"home","2012-02-22",1,1
907472,"emergency_funds","2012-10-03",1,1
192982,"business","2012-10-10",1,0
501000,"investment","2012-02-07",1,1
521884,"business","2012-11-15",0,NA
913275,"business","2012-05-16",1,1
790965,"investment","2012-06-29",0,NA
224569,"business","2012-04-19",1,1
128872,"emergency_funds","2012-05-08",1,1
752006,"business","2012-04-30",0,NA
923025,"home","2012-01-19",0,NA
702952,"business","2012-03-23",1,1
654246,"business","2012-11-13",0,NA
581418,"investment","2012-03-29",1,1
245400,"business","2012-03-05",1,1
559874,"emergency_funds","2012-05-30",1,1
49686,"investment","2012-04-11",0,NA
973577,"emergency_funds","2012-10-10",0,NA
998496,"business","2012-06-05",0,NA
444449,"investment","2012-01-19",0,NA
2011,"emergency_funds","2012-06-06",0,NA
910642,"business","2012-05-10",1,1
685815,"home","2012-06-19",1,0
557430,"emergency_funds","2012-09-25",1,1
711927,"investment","2012-12-13",0,NA
922277,"other","2012-11-13",0,NA
144679,"business","2012-09-19",0,NA
132565,"other","2012-04-26",0,NA
738722,"emergency_funds","2012-11-23",0,NA
821978,"home","2012-11-19",0,NA
686871,"business","2012-09-21",0,NA
336183,"business","2012-09-03",0,NA
312257,"investment","2012-12-18",1,0
86309,"business","2012-10-16",1,1
667094,"other","2012-04-30",1,0
20851,"other","2012-11-19",0,NA
136038,"home","2012-12-24",0,NA
205033,"home","2012-09-17",1,0
990470,"investment","2012-12-05",0,NA
122268,"emergency_funds","2012-04-11",0,NA
109703,"investment","2012-11-13",1,1
780943,"home","2012-05-17",1,0
215570,"business","2012-06-01",1,1
508643,"business","2012-12-12",0,NA
77184,"business","2012-04-03",1,0
201506,"home","2012-05-18",0,NA
99642,"investment","2012-02-03",0,NA
227340,"business","2012-11-15",1,1
787295,"home","2012-03-19",0,NA
435080,"investment","2012-01-30",0,NA
908812,"emergency_funds","2012-09-13",1,0
792749,"business","2012-02-07",1,1
137970,"investment","2012-04-30",1,1
53780,"investment","2012-02-27",1,1
854432,"home","2012-06-19",1,1
318694,"other","2012-09-03",0,NA
317886,"business","2012-05-17",0,NA
601268,"other","2012-12-07",1,1
426564,"investment","2012-04-27",1,1
397975,"home","2012-04-30",1,0
74253,"other","2012-01-26",0,NA
667856,"business","2012-04-12",1,1
791913,"other","2012-03-21",0,NA
113744,"investment","2012-01-18",0,NA
206925,"emergency_funds","2012-01-13",1,1
632877,"other","2012-08-15",1,1
382521,"home","2012-08-06",1,0
311598,"other","2012-11-14",0,NA
198974,"home","2012-03-08",0,NA
404545,"investment","2012-07-13",1,1
214846,"investment","2012-07-10",0,NA
371466,"emergency_funds","2012-01-04",0,NA
172933,"investment","2012-01-31",0,NA
836919,"investment","2012-02-24",0,NA
712442,"business","2012-09-20",0,NA
390404,"other","2012-03-13",0,NA
355613,"home","2012-12-07",1,1
683406,"business","2012-10-31",1,0
663314,"home","2012-12-17",0,NA
504079,"emergency_funds","2012-06-15",1,1
995148,"other","2012-10-05",0,NA
521535,"emergency_funds","2012-01-30",0,NA
488066,"business","2012-05-17",0,NA
930809,"home","2012-09-04",0,NA
58166,"other","2012-12-28",0,NA
705275,"home","2012-07-13",1,0
105259,"business","2012-11-07",0,NA
452557,"other","2012-09-12",0,NA
305799,"home","2012-08-08",1,1
19985,"investment","2012-04-26",0,NA
633050,"investment","2012-09-19",0,NA
771096,"home","2012-09-13",1,1
371667,"business","2012-12-27",0,NA
320081,"business","2012-01-02",0,NA
809544,"business","2012-10-15",1,1
600000,"investment","2012-11-30",1,1
906303,"business","2012-04-23",1,1
373897,"home","2012-01-13",0,NA
953240,"investment","2012-07-10",1,0
676408,"business","2012-04-19",1,1
948488,"business","2012-05-14",1,0
748560,"home","2012-07-19",0,NA
791960,"emergency_funds","2012-09-26",1,1
776828,"home","2012-08-16",1,1
691775,"home","2012-04-17",1,0
91367,"investment","2012-05-18",0,NA
534468,"business","2012-04-10",0,NA
852394,"home","2012-05-18",0,NA
168221,"business","2012-01-25",1,1
783817,"investment","2012-10-04",0,NA
764425,"home","2012-08-08",0,NA
936261,"other","2012-12-11",0,NA
911517,"investment","2012-04-18",1,1
13763,"other","2012-05-28",0,NA
112346,"business","2012-03-06",1,1
827248,"investment","2012-07-16",0,NA
662004,"emergency_funds","2012-12-13",1,0
481092,"emergency_funds","2012-06-06",0,NA
758836,"home","2012-03-06",1,1
933626,"home","2012-07-03",0,NA
615717,"other","2012-08-21",0,NA
848979,"emergency_funds","2012-02-02",0,NA
421989,"business","2012-12-05",1,1
498375,"other","2012-06-05",0,NA
297060,"other","2012-04-25",0,NA
981355,"business","2012-05-29",1,0
532311,"investment","2012-06-12",0,NA
263657,"emergency_funds","2012-05-22",0,NA
946128,"home","2012-10-16",0,NA
842239,"home","2012-10-09",0,NA
914074,"investment","2012-04-05",0,NA
862082,"home","2012-09-24",0,NA
590299,"business","2012-04-02",0,NA
485219,"other","2012-12-12",0,NA
860512,"home","2012-01-26",0,NA
454973,"business","2012-08-07",1,1
240082,"investment","2012-08-28",0,NA
232607,"investment","2012-03-16",1,1
499423,"other","2012-11-07",0,NA
677611,"home","2012-01-06",1,1
921456,"investment","2012-10-02",0,NA
583681,"other","2012-11-20",0,NA
47133,"business","2012-11-13",1,1
261601,"business","2012-11-05",1,1
491934,"other","2012-08-17",1,1
382129,"emergency_funds","2012-08-01",1,0
162914,"other","2012-06-13",0,NA
492244,"business","2012-07-17",0,NA
303945,"home","2012-08-13",0,NA
969008,"home","2012-06-27",0,NA
902776,"emergency_funds","2012-01-23",1,1
314598,"home","2012-11-05",0,NA
38514,"home","2012-05-03",0,NA
853929,"investment","2012-04-30",1,1
390453,"other","2012-09-26",0,NA
67088,"other","2012-08-29",0,NA
754140,"investment","2012-05-03",0,NA
776001,"investment","2012-08-30",0,NA
514664,"investment","2012-11-15",1,1
885394,"emergency_funds","2012-05-29",0,NA
98185,"home","2012-04-04",1,1
746070,"home","2012-01-11",1,1
210274,"home","2012-08-28",1,1
515864,"home","2012-03-01",1,1
680070,"home","2012-12-24",1,0
499404,"emergency_funds","2012-10-31",1,1
450559,"business","2012-08-23",1,1
730295,"business","2012-03-12",0,NA
645035,"emergency_funds","2012-04-27",1,0
359051,"home","2012-12-26",0,NA
885100,"emergency_funds","2012-01-10",1,1
375945,"other","2012-02-21",1,0
61120,"business","2012-06-06",0,NA
807816,"other","2012-02-28",0,NA
971980,"investment","2012-03-21",1,1
449010,"home","2012-07-23",0,NA
213845,"other","2012-06-29",0,NA
369115,"business","2012-09-24",1,1
149220,"home","2012-10-18",0,NA
671027,"home","2012-04-06",0,NA
285343,"home","2012-01-24",1,1
975789,"other","2012-11-23",0,NA
262610,"investment","2012-09-11",0,NA
359895,"home","2012-11-14",1,1
58130,"business","2012-11-12",0,NA
154345,"business","2012-10-05",0,NA
920159,"investment","2012-07-23",0,NA
667599,"emergency_funds","2012-02-10",1,0
371946,"emergency_funds","2012-08-29",0,NA
644097,"emergency_funds","2012-11-07",0,NA
608864,"emergency_funds","2012-07-31",1,1
259243,"other","2012-07-31",1,1
140469,"emergency_funds","2012-11-06",0,NA
637059,"other","2012-09-25",1,0
932787,"home","2012-12-06",0,NA
663584,"business","2012-06-18",0,NA
203486,"business","2012-06-06",0,NA
597683,"business","2012-12-24",1,1
453607,"home","2012-10-17",0,NA
239253,"other","2012-06-22",0,NA
932139,"other","2012-04-17",1,1
192331,"emergency_funds","2012-02-02",0,NA
188823,"emergency_funds","2012-05-14",1,1
806450,"other","2012-09-05",1,0
997217,"home","2012-08-10",0,NA
622706,"emergency_funds","2012-09-06",0,NA
795228,"business","2012-07-05",0,NA
733071,"business","2012-12-04",1,1
256450,"home","2012-01-24",1,0
881347,"emergency_funds","2012-08-07",0,NA
548068,"home","2012-03-12",1,1
387857,"other","2012-04-23",0,NA
874511,"emergency_funds","2012-09-19",0,NA
787535,"home","2012-05-09",1,1
410312,"investment","2012-01-17",1,1
640541,"emergency_funds","2012-06-18",0,NA
275367,"investment","2012-05-16",1,1
776129,"home","2012-02-13",1,1
293258,"business","2012-08-23",0,NA
438785,"emergency_funds","2012-04-04",0,NA
395906,"business","2012-04-10",0,NA
185480,"investment","2012-03-16",1,1
350492,"other","2012-05-18",1,1
597532,"home","2012-11-22",1,1
988433,"investment","2012-07-23",1,0
374630,"investment","2012-04-30",1,1
877027,"business","2012-11-07",0,NA
828120,"investment","2012-10-31",0,NA
198021,"emergency_funds","2012-11-30",1,1
378727,"home","2012-04-02",1,1
867810,"emergency_funds","2012-03-12",0,NA
944065,"investment","2012-04-23",0,NA
491960,"business","2012-02-13",1,0
725831,"business","2012-07-17",1,1
347441,"other","2012-08-20",0,NA
324465,"emergency_funds","2012-11-09",0,NA
664724,"investment","2012-10-16",0,NA
90595,"other","2012-11-22",1,0
210886,"investment","2012-06-29",0,NA
211627,"business","2012-01-10",1,0
7692,"emergency_funds","2012-06-21",0,NA
863561,"investment","2012-04-27",0,NA
568492,"emergency_funds","2012-08-15",0,NA
14822,"emergency_funds","2012-02-13",0,NA
739769,"home","2012-06-26",0,NA
232682,"home","2012-05-22",0,NA
962593,"investment","2012-11-13",1,1
879803,"investment","2012-03-05",0,NA
323224,"business","2012-01-23",0,NA
364765,"home","2012-04-23",1,1
923058,"business","2012-08-02",1,1
156118,"other","2012-02-20",1,0
586924,"other","2012-05-16",0,NA
280934,"other","2012-10-04",1,0
609374,"other","2012-06-12",1,0
955188,"emergency_funds","2012-12-03",0,NA
62230,"investment","2012-02-14",1,1
567582,"business","2012-01-12",0,NA
731884,"home","2012-05-02",1,0
719489,"other","2012-05-31",0,NA
20219,"other","2012-07-31",1,1
687253,"home","2012-09-27",0,NA
420283,"home","2012-06-25",0,NA
370134,"business","2012-04-25",0,NA
389837,"investment","2012-06-19",0,NA
131299,"emergency_funds","2012-08-08",1,1
390502,"other","2012-10-16",0,NA
533660,"business","2012-01-17",0,NA
134775,"investment","2012-02-10",0,NA
314865,"emergency_funds","2012-09-11",1,1
399101,"home","2012-09-26",1,0
257120,"business","2012-05-14",0,NA
128351,"home","2012-11-22",0,NA
937896,"home","2012-07-31",0,NA
347381,"home","2012-06-12",1,1
76949,"business","2012-10-29",0,NA
201285,"investment","2012-03-28",0,NA
907927,"emergency_funds","2012-01-24",0,NA
339255,"home","2012-08-31",1,0
912401,"emergency_funds","2012-03-26",1,0
348162,"investment","2012-01-23",1,1
187091,"home","2012-12-10",0,NA
629237,"investment","2012-08-27",1,1
843062,"emergency_funds","2012-09-12",1,1
111387,"emergency_funds","2012-10-23",1,1
587095,"emergency_funds","2012-04-24",0,NA
237701,"investment","2012-07-16",0,NA
373764,"emergency_funds","2012-05-04",0,NA
885699,"business","2012-08-10",0,NA
307130,"investment","2012-10-23",1,1
560932,"emergency_funds","2012-08-09",1,1
615595,"emergency_funds","2012-02-10",0,NA
90651,"other","2012-04-09",0,NA
325913,"home","2012-05-04",1,1
237819,"other","2012-11-02",0,NA
38121,"emergency_funds","2012-03-15",0,NA
739197,"emergency_funds","2012-10-10",0,NA
88341,"other","2012-09-25",1,1
989990,"investment","2012-02-14",1,0
796195,"investment","2012-07-25",1,1
897319,"business","2012-04-30",0,NA
949954,"home","2012-08-06",0,NA
352214,"home","2012-09-03",0,NA
582267,"other","2012-07-09",1,1
903921,"investment","2012-07-25",0,NA
786455,"home","2012-06-06",1,1
510839,"business","2012-02-28",1,0
903012,"investment","2012-04-03",1,1
913818,"business","2012-09-17",0,NA
569582,"emergency_funds","2012-09-17",0,NA
927988,"business","2012-12-26",0,NA
855478,"investment","2012-11-05",0,NA
17241,"investment","2012-07-31",0,NA
203236,"emergency_funds","2012-05-16",0,NA
399977,"home","2012-02-29",0,NA
326726,"investment","2012-10-08",0,NA
848224,"other","2012-01-06",0,NA
925509,"emergency_funds","2012-02-09",1,1
803945,"home","2012-12-12",0,NA
246924,"other","2012-08-16",1,0
979685,"home","2012-03-01",0,NA
276718,"other","2012-07-27",0,NA
106292,"emergency_funds","2012-04-18",0,NA
855898,"home","2012-07-03",0,NA
13778,"investment","2012-11-19",1,1
674139,"business","2012-03-16",1,1
418318,"home","2012-10-03",1,0
160142,"investment","2012-07-26",1,1
555290,"home","2012-02-28",0,NA
600760,"home","2012-10-31",0,NA
696864,"investment","2012-10-26",0,NA
687820,"investment","2012-03-01",0,NA
984620,"investment","2012-06-28",1,0
383917,"business","2012-11-06",1,1
77454,"investment","2012-01-19",0,NA
936208,"investment","2012-02-14",1,1
807608,"business","2012-09-06",1,1
933136,"business","2012-11-05",0,NA
886763,"home","2012-11-06",0,NA
345887,"investment","2012-06-07",0,NA
635062,"home","2012-03-20",1,0
152890,"emergency_funds","2012-05-18",0,NA
697747,"emergency_funds","2012-06-04",1,0
622721,"home","2012-10-08",0,NA
98469,"business","2012-02-29",0,NA
632278,"emergency_funds","2012-02-20",0,NA
900087,"home","2012-02-09",0,NA
400241,"emergency_funds","2012-02-15",0,NA
601041,"business","2012-09-19",1,1
528082,"other","2012-11-26",0,NA
422741,"emergency_funds","2012-05-29",1,0
473589,"investment","2012-09-05",0,NA
998161,"other","2012-06-19",0,NA
396640,"business","2012-06-13",1,1
541498,"business","2012-11-01",0,NA
76205,"business","2012-11-02",0,NA
830549,"emergency_funds","2012-11-07",1,1
345137,"home","2012-05-03",0,NA
852851,"home","2012-06-19",0,NA
226983,"emergency_funds","2012-03-07",0,NA
720100,"emergency_funds","2012-12-26",0,NA
481118,"other","2012-11-02",0,NA
810053,"investment","2012-06-07",0,NA
863572,"emergency_funds","2012-07-03",0,NA
488992,"home","2012-08-01",0,NA
858953,"business","2012-11-05",1,1
490660,"investment","2012-08-08",0,NA
896783,"home","2012-11-13",1,1
830908,"emergency_funds","2012-06-05",0,NA
267970,"business","2012-08-08",0,NA
814639,"home","2012-12-05",1,1
371068,"home","2012-02-21",1,1
170800,"business","2012-02-29",1,1
657037,"other","2012-12-24",0,NA
875980,"other","2012-07-04",0,NA
67460,"home","2012-05-16",0,NA
386410,"home","2012-10-11",1,1
893084,"emergency_funds","2012-03-23",0,NA
347147,"investment","2012-10-01",0,NA
108117,"business","2012-08-20",0,NA
694102,"investment","2012-05-08",0,NA
610082,"home","2012-06-19",0,NA
454122,"business","2012-09-11",0,NA
366688,"emergency_funds","2012-11-30",1,1
261670,"other","2012-05-15",1,1
272726,"investment","2012-01-27",0,NA
857099,"investment","2012-09-24",0,NA
436580,"investment","2012-08-23",0,NA
704809,"business","2012-06-25",1,0
2082,"other","2012-05-08",0,NA
942748,"other","2012-01-31",1,0
638612,"business","2012-07-19",1,1
518114,"home","2012-02-21",1,1
217321,"investment","2012-05-16",0,NA
226347,"emergency_funds","2012-11-22",0,NA
859457,"business","2012-05-09",0,NA
802865,"business","2012-06-14",0,NA
160358,"other","2012-04-09",0,NA
700474,"home","2012-01-24",1,1
531248,"home","2012-01-20",1,1
200987,"emergency_funds","2012-09-17",0,NA
712379,"home","2012-07-23",0,NA
748314,"other","2012-08-02",0,NA
911315,"business","2012-07-18",0,NA
997388,"other","2012-06-22",0,NA
606618,"investment","2012-12-14",1,0
150175,"investment","2012-09-20",0,NA
872787,"emergency_funds","2012-04-12",0,NA
644783,"business","2012-10-23",0,NA
528329,"investment","2012-12-12",0,NA
742843,"other","2012-08-17",1,0
194333,"investment","2012-11-01",1,0
288541,"emergency_funds","2012-08-02",0,NA
874860,"business","2012-01-09",1,0
845503,"home","2012-04-02",0,NA
992417,"investment","2012-06-29",0,NA
406984,"home","2012-01-12",0,NA
565012,"investment","2012-01-16",1,0
513993,"other","2012-04-10",0,NA
525862,"business","2012-02-07",0,NA
414443,"other","2012-01-19",1,0
606878,"home","2012-08-31",0,NA
634186,"business","2012-10-01",1,1
763245,"business","2012-03-22",1,1
804909,"emergency_funds","2012-05-25",1,0
655536,"other","2012-05-16",1,0
969764,"home","2012-01-30",1,1
80084,"emergency_funds","2012-07-17",1,1
551356,"emergency_funds","2012-08-28",0,NA
599814,"business","2012-09-05",0,NA
52459,"home","2012-04-17",1,1
986563,"business","2012-08-07",1,1
470398,"home","2012-04-03",0,NA
39872,"investment","2012-08-13",1,1
916698,"emergency_funds","2012-04-09",1,0
236457,"other","2012-06-28",1,0
555126,"investment","2012-02-16",0,NA
908205,"home","2012-08-29",1,0
885399,"other","2012-03-02",0,NA
689559,"business","2012-01-09",0,NA
70629,"home","2012-08-15",1,1
800487,"emergency_funds","2012-02-24",0,NA
156568,"home","2012-10-04",1,0
635150,"business","2012-03-20",1,1
229055,"emergency_funds","2012-09-18",1,1
707879,"other","2012-04-23",0,NA
543935,"business","2012-07-26",1,0
983591,"investment","2012-10-02",0,NA
613361,"business","2012-08-07",1,1
771169,"emergency_funds","2012-03-07",0,NA
504159,"home","2012-11-29",1,1
778918,"other","2012-11-23",0,NA
509879,"investment","2012-01-17",0,NA
978920,"business","2012-02-27",1,1
203198,"business","2012-02-29",1,1
753258,"investment","2012-08-09",1,1
283349,"investment","2012-04-06",0,NA
711468,"investment","2012-02-27",1,1
233949,"investment","2012-06-06",1,0
701923,"business","2012-05-11",1,0
902948,"emergency_funds","2012-05-08",1,0
326068,"business","2012-10-02",0,NA
586334,"investment","2012-10-10",0,NA
942112,"home","2012-06-19",0,NA
634975,"investment","2012-03-07",1,1
499750,"home","2012-09-26",1,1
877716,"investment","2012-04-04",0,NA
269473,"investment","2012-06-29",1,0
109290,"investment","2012-04-19",1,1
427951,"emergency_funds","2012-03-13",0,NA
58379,"home","2012-11-21",1,1
962305,"business","2012-11-06",0,NA
315857,"emergency_funds","2012-05-31",0,NA
67937,"home","2012-07-11",1,1
440819,"investment","2012-03-02",0,NA
803283,"emergency_funds","2012-08-20",0,NA
793257,"business","2012-04-20",1,1
621185,"investment","2012-12-25",0,NA
305618,"home","2012-08-16",0,NA
956648,"investment","2012-12-11",1,0
868371,"emergency_funds","2012-09-25",0,NA
896755,"investment","2012-08-14",1,0
959051,"emergency_funds","2012-02-16",0,NA
214375,"home","2012-05-09",1,1
128459,"emergency_funds","2012-06-14",0,NA
487289,"business","2012-05-10",0,NA
437330,"other","2012-03-02",1,1
457557,"home","2012-10-24",0,NA
585673,"emergency_funds","2012-07-02",1,0
896258,"business","2012-09-10",0,NA
94613,"other","2012-11-05",0,NA
580540,"investment","2012-09-05",0,NA
804194,"investment","2012-07-30",1,1
624646,"business","2012-03-12",1,1
589888,"investment","2012-04-05",0,NA
568337,"business","2012-05-02",1,0
265300,"emergency_funds","2012-01-02",0,NA
302903,"emergency_funds","2012-09-25",0,NA
397012,"other","2012-02-29",1,1
985229,"emergency_funds","2012-01-17",0,NA
798329,"home","2012-12-05",0,NA
