"employee_id","company_id","dept","seniority","salary","join_date","quit_date"
562815,9,"data_science",15,211000,"2014-01-13",NA
319978,6,"customer_service",21,88000,"2013-05-06","2014-07-25"
919998,7,"marketing",29,155000,"2015-01-05",NA
213017,4,"data_science",3,44000,"2012-02-15",NA
114779,1,"data_science",10,203000,"2011-07-19","2012-06-29"
106236,1,"engineer",10,230000,"2014-02-24",NA
849653,1,"sales",13,147000,"2014-09-15",NA
655748,6,"sales",19,194000,"2012-07-23","2013-08-09"
740506,4,"customer_service",17,123000,"2011-08-08","2014-10-24"
28932,1,"marketing",22,232000,"2013-10-07","2014-10-16"
201085,3,"customer_service",20,89000,"2011-01-31","2014-06-20"
328355,4,"sales",23,152000,"2013-05-06","2014-03-14"
566297,2,"engineer",17,254000,"2013-05-28","2015-06-04"
677016,1,"marketing",1,42000,"2015-01-12",NA
496040,1,"customer_service",11,91000,"2015-07-27",NA
34844,1,"design",9,117000,"2011-08-29","2012-10-19"
124337,3,"customer_service",10,67000,"2011-11-28","2015-07-24"
667928,9,"data_science",10,156000,"2014-01-13","2015-03-06"
931572,4,"data_science",2,67000,"2013-10-28",NA
205170,3,"marketing",21,178000,"2015-03-16",NA
959210,3,"design",7,101000,"2011-08-08","2012-07-20"
254167,10,"engineer",6,185000,"2012-07-03","2015-09-11"
962065,2,"customer_service",7,76000,"2013-06-17","2015-08-28"
934734,1,"marketing",4,51000,"2014-06-16",NA
111875,1,"sales",13,139000,"2011-10-03","2013-08-23"
539239,1,"customer_service",13,72000,"2013-02-25","2014-01-31"
138278,2,"sales",13,155000,"2013-02-19",NA
711922,3,"engineer",11,187000,"2011-07-11","2012-06-29"
899518,2,"engineer",24,266000,"2015-02-09",NA
665820,1,"sales",20,235000,"2014-04-07",NA
292630,3,"customer_service",7,71000,"2014-08-12",NA
307132,4,"data_science",8,164000,"2012-07-09","2015-07-17"
428072,1,"customer_service",1,31000,"2012-06-18","2013-06-14"
846673,2,"customer_service",5,81000,"2015-08-17",NA
217607,2,"marketing",12,121000,"2012-03-12","2014-08-15"
222877,8,"customer_service",27,89000,"2011-09-19","2015-01-09"
304761,3,"design",13,93000,"2012-01-03",NA
883221,2,"engineer",23,280000,"2013-06-03",NA
284199,5,"customer_service",20,112000,"2012-04-30",NA
274779,1,"customer_service",12,74000,"2014-03-17","2015-04-10"
209964,1,"customer_service",10,89000,"2013-10-07","2014-11-07"
358937,6,"engineer",28,233000,"2012-06-04","2015-11-06"
889900,1,"customer_service",21,117000,"2013-09-09",NA
74837,5,"customer_service",27,70000,"2014-11-04",NA
953970,6,"customer_service",27,93000,"2013-07-29","2014-07-18"
407776,1,"design",11,151000,"2014-03-24","2015-03-13"
793324,1,"customer_service",22,127000,"2014-05-05",NA
193861,3,"marketing",12,101000,"2012-12-05","2014-10-17"
9359,6,"marketing",18,192000,"2013-12-23","2014-12-19"
506348,4,"engineer",3,50000,"2014-05-19","2015-04-10"
145888,4,"customer_service",27,1e+05,"2011-08-08","2012-08-16"
831481,1,"sales",4,44000,"2014-10-14",NA
74454,2,"data_science",19,277000,"2011-11-07","2015-08-07"
407886,1,"sales",26,193000,"2011-09-19","2012-10-05"
756008,5,"customer_service",7,75000,"2015-10-28",NA
864178,5,"marketing",4,40000,"2015-07-07",NA
226996,4,"design",27,113000,"2015-09-14",NA
372992,4,"customer_service",27,79000,"2015-03-16",NA
164662,1,"engineer",12,196000,"2013-04-03","2014-03-28"
868281,1,"customer_service",21,136000,"2014-10-29",NA
933532,1,"marketing",29,177000,"2015-09-08",NA
323884,4,"engineer",15,244000,"2011-03-14","2014-02-07"
64657,1,"sales",22,186000,"2012-06-04","2013-05-31"
855412,1,"sales",23,209000,"2015-01-12",NA
660224,2,"customer_service",8,90000,"2011-11-21","2012-12-26"
784832,1,"marketing",12,144000,"2014-08-18",NA
258464,7,"customer_service",8,73000,"2012-04-02","2014-02-28"
523019,6,"customer_service",10,68000,"2012-12-31","2014-01-10"
185197,2,"engineer",25,330000,"2015-05-26",NA
790168,3,"marketing",5,1e+05,"2011-03-09","2013-03-15"
719932,2,"marketing",25,206000,"2011-08-29","2012-08-09"
21737,5,"engineer",15,259000,"2011-06-06","2012-06-08"
767774,1,"customer_service",15,119000,"2012-02-21","2013-03-01"
526794,1,"engineer",5,182000,"2015-05-26",NA
123604,1,"sales",5,130000,"2015-03-23",NA
680543,7,"customer_service",19,97000,"2015-04-06",NA
473482,2,"customer_service",22,142000,"2015-05-26",NA
172503,10,"marketing",7,113000,"2015-10-12",NA
805133,1,"customer_service",3,27000,"2013-03-11",NA
988316,1,"engineer",29,281000,"2013-09-23",NA
606527,4,"customer_service",25,101000,"2014-11-10",NA
514518,1,"sales",8,119000,"2012-09-10","2013-10-11"
509452,1,"engineer",17,298000,"2013-11-18",NA
593998,2,"marketing",6,107000,"2011-10-03","2012-12-07"
612707,1,"customer_service",22,119000,"2015-11-23",NA
354942,1,"sales",27,227000,"2015-06-01",NA
749088,1,"customer_service",8,80000,"2011-05-31","2012-03-09"
536879,2,"customer_service",4,32000,"2015-04-06",NA
337202,6,"marketing",22,195000,"2011-12-27","2014-05-29"
322799,2,"engineer",15,332000,"2011-01-24","2015-10-09"
737114,5,"customer_service",23,83000,"2015-10-19",NA
225318,4,"data_science",5,154000,"2011-03-28","2013-05-17"
81195,1,"customer_service",8,84000,"2014-10-06",NA
665745,2,"customer_service",18,1e+05,"2012-05-14","2015-05-08"
709725,1,"marketing",9,103000,"2012-09-10","2013-08-16"
916692,5,"sales",29,148000,"2012-08-06",NA
985510,1,"customer_service",23,145000,"2012-05-14","2014-01-10"
684438,2,"customer_service",29,127000,"2015-04-08",NA
217284,3,"engineer",23,234000,"2013-05-06",NA
591484,1,"sales",2,51000,"2015-03-02",NA
638445,4,"customer_service",20,98000,"2011-10-10","2012-09-14"
947704,4,"data_science",23,283000,"2015-07-06",NA
287245,1,"design",2,57000,"2015-03-30",NA
315683,3,"design",3,49000,"2015-02-02",NA
131335,3,"customer_service",15,107000,"2015-11-02",NA
899243,1,"customer_service",25,137000,"2014-08-18","2015-08-28"
494704,6,"customer_service",17,105000,"2013-08-12","2014-11-14"
600428,4,"engineer",19,247000,"2014-09-09",NA
471193,1,"design",26,223000,"2015-02-26",NA
123567,3,"data_science",21,205000,"2015-12-01",NA
737724,1,"engineer",13,204000,"2013-11-11",NA
167964,1,"customer_service",4,27000,"2011-05-09","2014-09-12"
85008,1,"customer_service",13,83000,"2015-01-12","2015-12-04"
218768,1,"sales",16,173000,"2013-04-08","2014-02-21"
178759,1,"marketing",27,190000,"2012-07-09","2013-06-14"
780371,7,"marketing",7,103000,"2014-03-24","2015-02-27"
791782,7,"engineer",24,272000,"2012-07-02","2015-09-11"
439747,5,"customer_service",9,65000,"2012-10-29","2014-11-21"
339010,3,"customer_service",20,87000,"2011-11-21","2015-04-24"
456190,1,"sales",18,168000,"2013-02-06","2014-01-31"
994342,1,"customer_service",13,69000,"2012-01-09","2013-03-01"
289932,4,"customer_service",20,82000,"2013-02-19","2014-03-21"
778047,9,"customer_service",10,61000,"2015-07-27",NA
609874,2,"design",20,185000,"2013-07-08","2014-10-03"
600215,3,"customer_service",9,58000,"2012-08-22","2013-08-23"
311641,5,"customer_service",24,92000,"2011-08-08","2012-07-27"
745900,2,"marketing",8,129000,"2013-11-12",NA
47967,6,"customer_service",8,63000,"2015-06-01",NA
199806,7,"customer_service",9,69000,"2011-10-10","2013-11-01"
892159,2,"data_science",26,257000,"2013-12-16",NA
893593,2,"customer_service",6,65000,"2013-03-04","2014-10-03"
133744,1,"data_science",23,334000,"2011-08-22","2013-07-05"
129259,1,"marketing",4,46000,"2015-03-09",NA
925434,2,"customer_service",13,73000,"2011-03-07","2013-09-06"
294444,1,"data_science",3,77000,"2012-10-08","2015-11-27"
79630,4,"customer_service",14,52000,"2014-11-10","2015-10-02"
612754,1,"customer_service",16,106000,"2012-02-27",NA
556514,1,"data_science",26,317000,"2014-04-24",NA
644265,2,"engineer",15,372000,"2012-09-17","2013-09-03"
686459,1,"customer_service",10,79000,"2011-09-06","2012-09-07"
544954,1,"data_science",7,182000,"2013-10-14",NA
541442,1,"customer_service",14,68000,"2011-03-14","2013-03-22"
317468,10,"customer_service",8,62000,"2012-09-10",NA
343662,3,"data_science",25,230000,"2011-07-25","2015-05-22"
820953,5,"customer_service",15,115000,"2015-09-02",NA
892818,1,"sales",27,196000,"2014-04-21","2015-02-20"
930248,1,"marketing",2,57000,"2015-06-01",NA
388368,6,"customer_service",10,69000,"2011-08-29","2013-12-06"
209712,1,"sales",28,202000,"2012-10-31",NA
539270,8,"engineer",11,140000,"2015-09-08",NA
77253,2,"sales",23,199000,"2015-05-04",NA
581949,3,"engineer",1,66000,"2011-06-06","2014-12-12"
821557,7,"design",19,159000,"2015-05-11",NA
968304,1,"sales",24,188000,"2015-10-12",NA
230022,1,"design",16,173000,"2013-02-11",NA
318608,1,"engineer",11,201000,"2015-08-31",NA
740528,1,"engineer",9,194000,"2011-08-15","2015-01-23"
70732,1,"marketing",9,127000,"2013-03-04","2015-04-24"
367355,1,"customer_service",2,30000,"2013-06-03","2015-10-23"
407926,7,"customer_service",21,101000,"2014-07-28","2015-07-06"
734528,1,"marketing",2,49000,"2013-08-26","2014-10-17"
662947,8,"marketing",16,160000,"2015-05-11",NA
602174,1,"customer_service",1,33000,"2012-04-30",NA
732089,2,"design",17,205000,"2014-05-27",NA
813115,7,"design",20,155000,"2014-09-08",NA
664204,8,"marketing",29,147000,"2014-02-03","2015-02-20"
936282,1,"customer_service",5,89000,"2011-07-11","2015-01-22"
445989,3,"engineer",8,151000,"2012-03-13","2014-05-09"
140239,8,"design",16,152000,"2013-05-13",NA
852927,1,"customer_service",25,96000,"2012-12-24","2013-10-11"
402289,9,"sales",13,105000,"2012-12-17","2014-01-03"
540356,1,"data_science",10,197000,"2013-06-24",NA
375122,1,"marketing",11,116000,"2012-12-31","2013-11-29"
645629,10,"marketing",13,93000,"2013-01-28","2014-03-28"
450657,3,"customer_service",25,90000,"2011-07-11",NA
301798,5,"marketing",8,114000,"2014-05-05",NA
561144,2,"engineer",13,191000,"2015-04-27",NA
796196,1,"customer_service",15,108000,"2015-09-21",NA
939902,3,"engineer",12,144000,"2013-11-25","2014-11-07"
255497,3,"customer_service",22,99000,"2012-01-03",NA
81369,1,"data_science",6,150000,"2012-12-10",NA
25584,1,"customer_service",29,116000,"2014-09-02",NA
685120,5,"data_science",22,221000,"2011-03-07","2012-10-19"
691427,1,"sales",18,220000,"2014-10-13",NA
930663,1,"data_science",8,204000,"2012-02-13","2013-03-15"
414634,1,"sales",29,212000,"2015-08-05",NA
797693,8,"sales",1,34000,"2014-06-09",NA
861337,2,"engineer",11,191000,"2012-08-13","2015-09-04"
745690,5,"customer_service",6,67000,"2011-02-22","2014-06-13"
146398,2,"sales",29,182000,"2011-03-21","2014-06-27"
624930,1,"design",22,195000,"2012-12-24","2014-11-28"
120525,6,"customer_service",18,98000,"2014-05-12",NA
774144,7,"sales",27,153000,"2013-08-13",NA
562374,1,"data_science",20,322000,"2011-05-09","2015-06-19"
119783,1,"engineer",10,206000,"2014-07-21","2015-07-28"
772970,1,"marketing",22,180000,"2011-03-21","2013-04-26"
957692,2,"sales",23,184000,"2012-03-05","2013-02-01"
723494,6,"customer_service",24,101000,"2011-07-11","2015-11-13"
890906,1,"engineer",22,317000,"2014-04-21",NA
70551,7,"customer_service",12,81000,"2012-07-23","2013-09-20"
237821,1,"sales",11,145000,"2015-06-08",NA
191662,2,"data_science",10,220000,"2011-04-18","2015-02-13"
215644,4,"customer_service",2,23000,"2012-07-02","2014-05-16"
92092,6,"engineer",28,243000,"2013-06-17",NA
431239,10,"sales",24,149000,"2014-05-05",NA
615585,5,"customer_service",9,59000,"2015-11-30",NA
357128,1,"design",21,196000,"2011-02-22","2012-03-30"
636690,2,"customer_service",20,122000,"2011-02-07","2012-01-27"
239980,1,"customer_service",27,117000,"2012-05-30","2014-06-25"
455302,2,"engineer",17,276000,"2015-03-02",NA
120331,2,"customer_service",9,94000,"2012-06-04","2013-06-07"
440541,9,"customer_service",23,84000,"2013-05-13","2015-02-13"
398807,5,"sales",11,115000,"2014-05-19",NA
489471,3,"data_science",18,216000,"2012-11-26","2015-06-19"
273905,2,"engineer",13,153000,"2012-08-13","2015-11-06"
121098,3,"customer_service",16,72000,"2014-10-20","2015-11-06"
751202,1,"customer_service",11,90000,"2015-05-04",NA
630226,5,"data_science",3,63000,"2013-08-12","2014-08-01"
130500,1,"data_science",20,280000,"2014-11-11",NA
449377,2,"data_science",11,188000,"2014-04-21","2015-05-15"
413625,8,"engineer",28,203000,"2014-12-02",NA
657061,1,"sales",10,135000,"2011-12-05","2012-10-26"
867421,1,"customer_service",8,75000,"2011-11-14","2012-12-21"
872570,10,"customer_service",16,101000,"2014-02-10",NA
803256,1,"engineer",23,291000,"2012-07-09",NA
361605,1,"engineer",17,3e+05,"2011-12-27","2015-08-21"
663830,3,"marketing",28,167000,"2011-03-07","2013-01-18"
792723,1,"customer_service",19,110000,"2014-05-27",NA
141427,1,"data_science",25,305000,"2014-09-22","2015-10-02"
661428,1,"customer_service",20,139000,"2013-01-22","2015-01-30"
756786,5,"customer_service",18,90000,"2014-07-28",NA
702817,2,"customer_service",3,26000,"2015-02-09",NA
60311,7,"data_science",13,142000,"2015-01-20",NA
277356,5,"marketing",25,146000,"2015-11-23",NA
402652,2,"data_science",7,192000,"2013-05-06","2014-03-28"
564494,1,"design",14,147000,"2012-04-30",NA
141287,1,"marketing",20,187000,"2015-06-23",NA
735041,6,"sales",19,160000,"2015-01-12",NA
111531,2,"customer_service",11,61000,"2015-08-17",NA
919153,1,"sales",16,185000,"2011-10-03","2013-11-29"
348601,9,"sales",24,167000,"2012-07-16","2013-01-18"
130683,1,"customer_service",20,121000,"2011-01-24","2012-01-06"
224651,8,"customer_service",18,88000,"2013-06-03","2015-07-06"
223250,2,"engineer",8,184000,"2011-05-23","2014-04-25"
980995,1,"customer_service",15,134000,"2014-06-25","2015-08-14"
509108,4,"customer_service",7,69000,"2014-02-24",NA
37087,1,"engineer",21,274000,"2011-02-28","2012-03-16"
381569,4,"engineer",11,166000,"2011-12-19","2012-12-14"
439741,1,"marketing",18,204000,"2013-04-08","2014-03-21"
926857,5,"marketing",24,158000,"2012-05-23","2013-07-05"
409921,4,"customer_service",29,81000,"2012-04-16","2013-03-08"
703489,6,"design",3,39000,"2011-10-31",NA
111631,3,"customer_service",8,59000,"2013-02-04","2015-03-20"
754478,1,"engineer",3,85000,"2011-05-16","2012-05-25"
965322,1,"customer_service",24,138000,"2012-06-18",NA
238244,10,"engineer",2,54000,"2014-08-18",NA
614803,2,"customer_service",15,129000,"2014-05-12","2015-05-15"
699348,4,"sales",8,94000,"2011-06-06","2015-11-27"
797954,9,"design",21,179000,"2011-02-07","2012-03-09"
696319,3,"customer_service",8,69000,"2011-05-16","2013-06-18"
377606,11,"customer_service",20,83000,"2014-05-05",NA
37400,1,"customer_service",15,141000,"2014-07-07",NA
176675,3,"customer_service",20,94000,"2011-09-26","2013-05-17"
542581,1,"customer_service",27,118000,"2011-11-15",NA
142580,3,"sales",8,121000,"2013-08-05",NA
9411,1,"engineer",20,356000,"2015-07-07",NA
468998,4,"customer_service",14,68000,"2012-05-21","2013-12-06"
496424,2,"marketing",13,135000,"2012-12-10",NA
878932,1,"engineer",18,333000,"2013-11-04",NA
679669,4,"engineer",25,252000,"2015-06-08",NA
775694,4,"data_science",2,63000,"2012-03-26","2013-05-31"
500866,4,"marketing",23,147000,"2012-07-30","2013-08-23"
966391,1,"customer_service",17,131000,"2012-01-17","2012-10-02"
39019,4,"engineer",10,159000,"2014-07-21","2015-07-17"
932499,2,"data_science",15,306000,"2015-03-04",NA
177689,1,"customer_service",22,118000,"2013-07-22","2014-07-25"
41079,1,"sales",18,185000,"2014-01-06",NA
397998,3,"design",18,179000,"2011-12-27","2013-01-18"
33120,3,"data_science",13,123000,"2014-08-25","2015-08-21"
525922,2,"customer_service",13,74000,"2015-11-16",NA
566058,7,"sales",1,44000,"2011-05-16","2015-04-10"
370313,6,"sales",15,170000,"2013-03-25",NA
39101,4,"customer_service",20,93000,"2013-04-29","2015-06-05"
734388,1,"customer_service",21,128000,"2015-06-15",NA
614995,9,"engineer",5,167000,"2015-05-18",NA
766287,9,"design",14,84000,"2012-02-13","2012-12-07"
794358,2,"engineer",18,297000,"2015-05-18",NA
401565,1,"sales",7,110000,"2013-02-11","2014-02-14"
311332,8,"engineer",22,292000,"2013-09-04",NA
996089,7,"sales",5,113000,"2012-05-29","2013-05-17"
265501,2,"customer_service",18,109000,"2014-08-18","2015-08-21"
569911,3,"marketing",4,33000,"2012-11-05",NA
852615,1,"customer_service",6,82000,"2011-10-24","2014-09-05"
408013,1,"customer_service",15,134000,"2014-10-13","2015-09-18"
822403,9,"engineer",4,55000,"2014-09-02","2015-09-11"
746177,1,"engineer",13,221000,"2013-10-15","2014-10-31"
784497,1,"customer_service",28,134000,"2015-06-09",NA
239558,1,"sales",25,147000,"2014-05-27","2015-05-08"
514763,1,"marketing",2,52000,"2013-01-22",NA
916886,9,"engineer",14,138000,"2014-02-10","2015-03-13"
881930,1,"design",16,207000,"2014-08-25",NA
858024,6,"customer_service",16,90000,"2015-08-31",NA
43627,3,"customer_service",7,66000,"2012-12-10","2013-12-20"
464702,3,"customer_service",2,25000,"2015-02-23",NA
595072,3,"sales",16,150000,"2014-01-21",NA
238334,3,"engineer",3,58000,"2015-08-17",NA
584056,9,"engineer",21,235000,"2013-04-01","2014-04-04"
309421,1,"design",1,52000,"2014-11-03",NA
410232,1,"sales",15,191000,"2011-01-31","2012-11-30"
193189,1,"engineer",25,292000,"2014-09-29",NA
161010,3,"engineer",7,141000,"2015-05-18",NA
242878,9,"engineer",24,256000,"2011-03-21",NA
103765,6,"design",17,141000,"2011-10-31","2015-06-12"
528980,1,"customer_service",26,125000,"2014-05-12","2015-03-06"
55009,1,"data_science",26,285000,"2014-05-12",NA
94338,1,"engineer",8,210000,"2012-08-01",NA
129637,6,"customer_service",5,62000,"2012-09-24","2013-10-18"
61934,1,"engineer",8,197000,"2015-01-26",NA
339123,4,"design",22,172000,"2013-12-23",NA
25333,1,"customer_service",17,120000,"2013-09-30","2014-08-15"
921290,2,"marketing",22,221000,"2015-04-06",NA
52084,1,"customer_service",8,78000,"2015-11-09",NA
284340,2,"customer_service",22,110000,"2012-02-21","2013-03-01"
462170,1,"sales",20,198000,"2014-10-06","2015-11-06"
624479,4,"engineer",2,67000,"2013-12-16",NA
62880,7,"customer_service",16,85000,"2012-10-01","2013-08-16"
647322,1,"engineer",17,325000,"2015-11-30",NA
121668,1,"customer_service",18,114000,"2015-09-29",NA
953063,8,"sales",18,166000,"2011-08-22","2014-08-01"
884675,1,"engineer",6,182000,"2013-02-25",NA
239878,6,"customer_service",7,63000,"2014-09-15",NA
287673,1,"engineer",4,75000,"2015-08-17",NA
829785,6,"customer_service",21,94000,"2012-08-13","2013-08-30"
112673,2,"engineer",10,202000,"2014-04-14",NA
932054,1,"engineer",28,298000,"2012-10-29",NA
350667,1,"customer_service",5,77000,"2012-05-30","2013-04-05"
341824,1,"customer_service",19,142000,"2015-10-26",NA
683063,1,"marketing",12,132000,"2015-02-02",NA
688588,3,"sales",23,150000,"2011-10-24","2013-08-16"
856819,1,"customer_service",5,74000,"2013-08-05","2015-10-30"
405314,4,"data_science",20,230000,"2014-08-25","2015-09-24"
526238,9,"customer_service",26,109000,"2012-08-06","2015-07-14"
260879,1,"customer_service",3,34000,"2013-03-04",NA
133114,1,"customer_service",23,106000,"2013-12-30",NA
19275,1,"customer_service",3,32000,"2013-07-29",NA
625746,1,"marketing",10,112000,"2015-04-28",NA
936739,2,"data_science",29,249000,"2015-03-02",NA
218849,1,"design",1,44000,"2013-05-28",NA
511961,7,"engineer",3,58000,"2013-09-09","2014-08-22"
749777,7,"customer_service",20,96000,"2015-02-09",NA
761352,1,"sales",10,149000,"2014-05-27","2015-06-12"
680500,1,"data_science",1,80000,"2015-09-21",NA
517676,8,"customer_service",14,62000,"2013-07-22","2015-10-23"
585537,4,"marketing",26,150000,"2013-08-12",NA
